color,percentage,frame
blue,0.9605444637345679,1834
brown,0.155444637345679,1834
green,0.0024146412037037036,1834
orange,0.0,1834
purple,0.0,1834
red,0.0,1834
white,0.0,1834
yellow,0.0,1834
black,3.858024691358025e-06,1835
blue,0.9609485918209877,1835
brown,0.1529735725308642,1835
green,0.002013888888888889,1835
orange,0.0,1835
purple,0.0,1835
red,0.0,1835
white,0.0,1835
yellow,0.0,1835
black,0.0,1836
blue,0.9610416666666667,1836
brown,0.15508150077160493,1836
green,0.0019203317901234568,1836
orange,0.0,1836
purple,0.0,1836
red,0.0,1836
white,0.0,1836
yellow,0.0,1836
black,1.1574074074074073e-05,1837
blue,0.9611463155864197,1837
brown,0.15361882716049383,1837
green,0.0018152006172839506,1837
orange,0.0,1837
purple,0.0,1837
red,0.0,1837
white,0.0,1837
yellow,0.0,1837
black,0.0,1838
blue,0.9605126350308641,1838
brown,0.15985050154320987,1838
green,0.0024406828703703704,1838
orange,0.0,1838
purple,0.0,1838
red,0.0,1838
white,0.0,1838
yellow,0.0,1838
black,3.858024691358025e-06,1839
blue,0.9606303047839506,1839
brown,0.15677806712962963,1839
green,0.00232397762345679,1839
orange,0.0,1839
purple,0.0,1839
red,0.0,1839
white,0.0,1839
yellow,0.0,1839
black,1.9290123456790124e-06,1840
blue,0.9603621720679012,1840
brown,0.15778501157407407,1840
green,0.002589699074074074,1840
orange,0.0,1840
purple,0.0,1840
red,0.0,1840
white,0.0,1840
yellow,0.0,1840
black,7.71604938271605e-06,1841
blue,0.9604475308641975,1841
brown,0.15743537808641975,1841
green,0.0025033757716049383,1841
orange,0.0,1841
purple,0.0,1841
red,0.0,1841
white,0.0,1841
yellow,0.0,1841
black,5.787037037037037e-06,1842
blue,0.960219425154321,1842
brown,0.159116512345679,1842
green,0.002728105709876543,1842
orange,0.0,1842
purple,0.0,1842
red,0.0,1842
white,0.0,1842
yellow,0.0,1842
black,2.1219135802469135e-05,1843
blue,0.9604489776234568,1843
brown,0.1601466049382716,1843
green,0.002511091820987654,1843
orange,0.0,1843
purple,0.0,1843
red,0.0,1843
white,0.0,1843
yellow,0.0,1843
black,0.0,1844
blue,0.9597853973765432,1844
brown,0.1579808063271605,1844
green,0.003168402777777778,1844
orange,0.0,1844
purple,0.0,1844
red,0.0,1844
white,0.0,1844
yellow,0.0,1844
black,1.54320987654321e-05,1845
blue,0.9600226658950617,1845
brown,0.15926649305555557,1845
green,0.002937403549382716,1845
orange,0.0,1845
purple,0.0,1845
red,0.0,1845
white,0.0,1845
yellow,0.0,1845
black,3.858024691358025e-06,1846
blue,0.9598789544753087,1846
brown,0.1598857060185185,1846
green,0.003082079475308642,1846
orange,0.0,1846
purple,0.0,1846
red,0.0,1846
white,0.0,1846
yellow,0.0,1846
black,2.7006172839506174e-05,1847
blue,0.9599662422839507,1847
brown,0.1598244598765432,1847
green,0.002992862654320988,1847
orange,0.0,1847
purple,0.0,1847
red,0.0,1847
white,0.0,1847
yellow,0.0,1847
black,0.0,1848
blue,0.9598408564814814,1848
brown,0.15455970293209875,1848
green,0.003115354938271605,1848
orange,0.0,1848
purple,0.0,1848
red,0.0,1848
white,0.0,1848
yellow,0.0,1848
black,0.0,1849
blue,0.9602112268518519,1849
brown,0.1533183834876543,1849
green,0.0027473958333333335,1849
orange,0.0,1849
purple,0.0,1849
red,0.0,1849
white,0.0,1849
yellow,0.0,1849
black,1.9290123456790124e-06,1850
blue,0.9601046489197531,1850
brown,0.1539771412037037,1850
green,0.002855420524691358,1850
orange,0.0,1850
purple,0.0,1850
red,0.0,1850
white,0.0,1850
yellow,0.0,1850
black,7.523148148148149e-05,1851
blue,0.9604706790123457,1851
brown,0.15178530092592593,1851
green,0.0024893904320987654,1851
orange,0.0,1851
purple,0.0,1851
red,0.0,1851
white,0.0,1851
yellow,0.0,1851
black,0.0,1852
blue,0.9603925540123457,1852
brown,0.15252893518518518,1852
green,0.0025670331790123456,1852
orange,0.0,1852
purple,0.0,1852
red,0.0,1852
white,0.0,1852
yellow,0.0,1852
black,1.736111111111111e-05,1853
blue,0.9604721257716049,1853
brown,0.15153886959876542,1853
green,0.0024893904320987654,1853
orange,0.0,1853
purple,0.0,1853
red,0.0,1853
white,0.0,1853
yellow,0.0,1853
black,1.9290123456790124e-06,1854
blue,0.9603120177469135,1854
brown,0.1535204475308642,1854
green,0.002648051697530864,1854
orange,0.0,1854
purple,0.0,1854
red,0.0,1854
white,0.0,1854
yellow,0.0,1854
black,3.279320987654321e-05,1855
blue,0.9601818094135802,1855
brown,0.15433449074074074,1855
green,0.0027806712962962963,1855
orange,0.0,1855
purple,0.0,1855
red,0.0,1855
white,0.0,1855
yellow,0.0,1855
black,0.0,1856
blue,0.9599117476851852,1856
brown,0.15546826774691358,1856
green,0.003046875,1856
orange,0.0,1856
purple,0.0,1856
red,0.0,1856
white,0.0,1856
yellow,0.0,1856
black,3.858024691358025e-06,1857
blue,0.959828800154321,1857
brown,0.15697868441358026,1857
green,0.003130787037037037,1857
orange,0.0,1857
purple,0.0,1857
red,0.0,1857
white,0.0,1857
yellow,0.0,1857
black,0.0,1858
blue,0.9594786844135802,1858
brown,0.15807098765432098,1858
green,0.0034775270061728394,1858
orange,0.0,1858
purple,0.0,1858
red,0.0,1858
white,0.0,1858
yellow,0.0,1858
black,1.1574074074074073e-05,1859
blue,0.9595867091049383,1859
brown,0.1593436535493827,1859
green,0.003373360339506173,1859
orange,0.0,1859
purple,0.0,1859
red,0.0,1859
white,0.0,1859
yellow,0.0,1859
black,0.0,1860
blue,0.959399112654321,1860
brown,0.1632441165123457,1860
green,0.003558545524691358,1860
orange,0.0,1860
purple,0.0,1860
red,0.0,1860
white,0.0,1860
yellow,0.0,1860
black,1.3503086419753087e-05,1861
blue,0.9591854745370371,1861
brown,0.16445119598765431,1861
green,0.0037712191358024692,1861
orange,0.0,1861
purple,0.0,1861
red,0.0,1861
white,0.0,1861
yellow,0.0,1861
black,2.507716049382716e-05,1862
blue,0.9590764853395062,1862
brown,0.16680507330246913,1862
green,0.003881172839506173,1862
orange,0.0,1862
purple,0.0,1862
red,0.0,1862
white,0.0,1862
yellow,0.0,1862
black,5.401234567901235e-05,1863
blue,0.959083236882716,1863
brown,0.1665721450617284,1863
green,0.003869598765432099,1863
orange,0.0,1863
purple,0.0,1863
red,0.0,1863
white,0.0,1863
yellow,0.0,1863
black,2.7006172839506174e-05,1864
blue,0.9587181712962963,1864
brown,0.1675289351851852,1864
green,0.004234182098765432,1864
orange,0.0,1864
purple,0.0,1864
red,0.0,1864
white,0.0,1864
yellow,0.0,1864
black,5.208333333333334e-05,1865
blue,0.9591155478395061,1865
brown,0.16873890817901235,1865
green,0.003837770061728395,1865
orange,0.0,1865
purple,0.0,1865
red,0.0,1865
white,0.0,1865
yellow,0.0,1865
black,2.8935185185185186e-05,1866
blue,0.958966049382716,1866
brown,0.16990788966049383,1866
green,0.00398341049382716,1866
orange,0.0,1866
purple,0.0,1866
red,0.0,1866
white,0.0,1866
yellow,0.0,1866
black,8.101851851851852e-05,1867
blue,0.9592645640432099,1867
brown,0.17013503086419754,1867
green,0.0036940586419753085,1867
orange,0.0,1867
purple,0.0,1867
red,0.0,1867
white,0.0,1867
yellow,0.0,1867
black,3.472222222222222e-05,1868
blue,0.9590248842592592,1868
brown,0.17318913966049382,1868
green,0.003930362654320988,1868
orange,0.0,1868
purple,0.0,1868
red,0.0,1868
white,0.0,1868
yellow,0.0,1868
black,7.908950617283951e-05,1869
blue,0.959230324074074,1869
brown,0.1721141975308642,1869
green,0.0037297453703703702,1869
orange,0.0,1869
purple,0.0,1869
red,0.0,1869
white,0.0,1869
yellow,0.0,1869
black,5.015432098765432e-05,1870
blue,0.9591222993827161,1870
brown,0.17476032021604937,1870
green,0.003831983024691358,1870
orange,0.0,1870
purple,0.0,1870
red,0.0,1870
white,0.0,1870
yellow,0.0,1870
black,7.137345679012346e-05,1871
blue,0.9593094135802469,1871
brown,0.17621672453703704,1871
green,0.0036472800925925926,1871
orange,0.0,1871
purple,0.0,1871
red,0.0,1871
white,0.0,1871
yellow,0.0,1871
black,3.8580246913580246e-05,1872
blue,0.9591280864197531,1872
brown,0.1781693672839506,1872
green,0.0038252314814814815,1872
orange,0.0,1872
purple,0.0,1872
red,0.0,1872
white,0.0,1872
yellow,0.0,1872
black,0.00010416666666666667,1873
blue,0.9597000385802469,1873
brown,0.17819637345679012,1873
green,0.00326147762345679,1873
orange,0.0,1873
purple,0.0,1873
red,0.0,1873
white,0.0,1873
yellow,0.0,1873
black,4.436728395061728e-05,1874
blue,0.9597164351851852,1874
brown,0.1785985725308642,1874
green,0.0032378472222222223,1874
orange,0.0,1874
purple,0.0,1874
red,0.0,1874
white,0.0,1874
yellow,0.0,1874
black,9.645061728395061e-05,1875
blue,0.9601403356481482,1875
brown,0.17732976466049383,1875
green,0.0028134645061728396,1875
orange,0.0,1875
purple,0.0,1875
red,0.0,1875
white,0.0,1875
yellow,0.0,1875
black,4.243827160493827e-05,1876
blue,0.9601919367283951,1876
brown,0.17736159336419752,1876
green,0.002763792438271605,1876
orange,0.0,1876
purple,0.0,1876
red,0.0,1876
white,0.0,1876
yellow,0.0,1876
black,0.0001080246913580247,1877
blue,0.9602903163580246,1877
brown,0.17683834876543209,1877
green,0.002666377314814815,1877
orange,0.0,1877
purple,0.0,1877
red,0.0,1877
white,0.0,1877
yellow,0.0,1877
black,7.523148148148149e-05,1878
blue,0.9605179398148148,1878
brown,0.17647810570987654,1878
green,0.002437789351851852,1878
orange,0.0,1878
purple,0.0,1878
red,0.0,1878
white,0.0,1878
yellow,0.0,1878
black,0.00018132716049382717,1879
blue,0.9607238618827161,1879
brown,0.17639274691358026,1879
green,0.0022366898148148146,1879
orange,0.0,1879
purple,0.0,1879
red,0.0,1879
white,0.0,1879
yellow,0.0,1879
black,5.401234567901235e-05,1880
blue,0.9605068479938271,1880
brown,0.1777469135802469,1880
green,0.0024522569444444444,1880
orange,0.0,1880
purple,0.0,1880
red,0.0,1880
white,0.0,1880
yellow,0.0,1880
black,0.0001273148148148148,1881
blue,0.9606766010802469,1881
brown,0.17790123456790125,1881
green,0.0022844328703703703,1881
orange,0.0,1881
purple,0.0,1881
red,0.0,1881
white,0.0,1881
yellow,0.0,1881
black,5.594135802469136e-05,1882
blue,0.9605589313271605,1882
brown,0.1794945987654321,1882
green,0.002400173611111111,1882
orange,0.0,1882
purple,0.0,1882
red,0.0,1882
white,0.0,1882
yellow,0.0,1882
black,0.00014274691358024693,1883
blue,0.9606756365740741,1883
brown,0.1789920910493827,1883
green,0.002283950617283951,1883
orange,0.0,1883
purple,0.0,1883
red,0.0,1883
white,0.0,1883
yellow,0.0,1883
black,5.208333333333334e-05,1884
blue,0.9603660300925926,1884
brown,0.179609375,1884
green,0.0025940393518518517,1884
orange,0.0,1884
purple,0.0,1884
red,0.0,1884
white,0.0,1884
yellow,0.0,1884
black,0.00018518518518518518,1885
blue,0.9602965856481481,1885
brown,0.1781495949074074,1885
green,0.0026630015432098767,1885
orange,0.0,1885
purple,0.0,1885
red,0.0,1885
white,0.0,1885
yellow,0.0,1885
black,9.645061728395061e-05,1886
blue,0.9601789158950618,1886
brown,0.18004484953703703,1886
green,0.002776813271604938,1886
orange,0.0,1886
purple,0.0,1886
red,0.0,1886
white,0.0,1886
yellow,0.0,1886
black,0.00016203703703703703,1887
blue,0.9602744020061729,1887
brown,0.18016155478395063,1887
green,0.002687596450617284,1887
orange,0.0,1887
purple,0.0,1887
red,0.0,1887
white,0.0,1887
yellow,0.0,1887
black,9.837962962962963e-05,1888
blue,0.9601591435185185,1888
brown,0.18398823302469136,1888
green,0.0027994791666666667,1888
orange,0.0,1888
purple,0.0,1888
red,0.0,1888
white,0.0,1888
yellow,0.0,1888
black,0.00015817901234567902,1889
blue,0.9602985146604939,1889
brown,0.1852271412037037,1889
green,0.0026630015432098767,1889
orange,0.0,1889
purple,0.0,1889
red,0.0,1889
white,0.0,1889
yellow,0.0,1889
black,4.6296296296296294e-05,1890
blue,0.9601967592592593,1890
brown,0.18926070601851852,1890
green,0.0027608989197530865,1890
orange,0.0,1890
purple,0.0,1890
red,0.0,1890
white,0.0,1890
yellow,0.0,1890
black,1.9290123456790123e-05,1891
blue,0.9601379243827161,1891
brown,0.19126157407407407,1891
green,0.002820216049382716,1891
orange,0.0,1891
purple,0.0,1891
red,0.0,1891
white,0.0,1891
yellow,0.0,1891
black,2.3148148148148147e-05,1892
blue,0.9601456404320987,1892
brown,0.19124662422839506,1892
green,0.0028125,1892
orange,0.0,1892
purple,0.0,1892
red,0.0,1892
white,0.0,1892
yellow,0.0,1892
black,9.645061728395061e-05,1893
blue,0.9605758101851852,1893
brown,0.19270833333333334,1893
green,0.002380883487654321,1893
orange,0.0,1893
purple,0.0,1893
red,0.0,1893
white,0.0,1893
yellow,0.0,1893
black,1.3503086419753087e-05,1894
blue,0.9604243827160494,1894
brown,0.19724633487654322,1894
green,0.0025323109567901235,1894
orange,0.0,1894
purple,0.0,1894
red,0.0,1894
white,0.0,1894
yellow,0.0,1894
black,3.08641975308642e-05,1895
blue,0.9607417052469136,1895
brown,0.19957802854938272,1895
green,0.0022116126543209875,1895
orange,0.0,1895
purple,0.0,1895
red,0.0,1895
white,0.0,1895
yellow,0.0,1895
black,1.54320987654321e-05,1896
blue,0.9606630979938272,1896
brown,0.20401041666666667,1896
green,0.0022940779320987656,1896
orange,0.0,1896
purple,0.0,1896
red,0.0,1896
white,0.0,1896
yellow,0.0,1896
black,4.6296296296296294e-05,1897
blue,0.9606524884259259,1897
brown,0.20654947916666666,1897
green,0.002306616512345679,1897
orange,0.0,1897
purple,0.0,1897
red,0.0,1897
white,0.0,1897
yellow,0.0,1897
black,1.736111111111111e-05,1898
blue,0.9605979938271605,1898
brown,0.2114814814814815,1898
green,0.002358699845679012,1898
orange,0.0,1898
purple,0.0,1898
red,0.0,1898
white,0.0,1898
yellow,0.0,1898
black,5.738811728395062e-05,1899
blue,0.960727237654321,1899
brown,0.213335262345679,1899
green,0.0022313850308641977,1899
orange,0.0,1899
purple,0.0,1899
red,0.0,1899
white,0.0,1899
yellow,0.0,1899
black,1.1574074074074073e-05,1900
blue,0.9605116705246913,1900
brown,0.2182108410493827,1900
green,0.0024464699074074076,1900
orange,0.0,1900
purple,0.0,1900
red,0.0,1900
white,0.0,1900
yellow,0.0,1900
black,7.523148148148149e-05,1901
blue,0.9607672646604938,1901
brown,0.22006462191358026,1901
green,0.0021903935185185186,1901
orange,0.0,1901
purple,0.0,1901
red,0.0,1901
white,0.0,1901
yellow,0.0,1901
black,5.208333333333334e-05,1902
blue,0.960892650462963,1902
brown,0.22483940972222222,1902
green,0.0020635609567901236,1902
orange,0.0,1902
purple,0.0,1902
red,0.0,1902
white,0.0,1902
yellow,0.0,1902
black,0.00015432098765432098,1903
blue,0.9611381172839506,1903
brown,0.2266502700617284,1903
green,0.0018176118827160494,1903
orange,0.0,1903
purple,0.0,1903
red,0.0,1903
white,0.0,1903
yellow,0.0,1903
black,3.6651234567901234e-05,1904
blue,0.9611728395061728,1904
brown,0.231343074845679,1904
green,0.0017746913580246914,1904
orange,0.0,1904
purple,0.0,1904
red,0.0,1904
white,0.0,1904
yellow,0.0,1904
black,0.00014467592592592592,1905
blue,0.9613551311728395,1905
brown,0.23224199459876543,1905
green,0.001599633487654321,1905
orange,0.0,1905
purple,0.0,1905
red,0.0,1905
white,0.0,1905
yellow,0.0,1905
black,8.487654320987654e-05,1906
blue,0.9612692901234567,1906
brown,0.23445119598765432,1906
green,0.0016753472222222222,1906
orange,0.0,1906
purple,0.0,1906
red,0.0,1906
white,0.0,1906
yellow,0.0,1906
black,0.00018132716049382717,1907
blue,0.9614742476851852,1907
brown,0.23523099922839505,1907
green,0.0014838927469135801,1907
orange,0.0,1907
purple,0.0,1907
red,0.0,1907
white,0.0,1907
yellow,0.0,1907
black,9.259259259259259e-05,1908
blue,0.9613614004629629,1908
brown,0.2382296489197531,1908
green,0.0013638117283950616,1908
orange,0.0,1908
purple,0.0,1908
red,0.0,1908
white,0.0,1908
yellow,0.0,1908
black,0.00016396604938271605,1909
blue,0.9616030092592592,1909
brown,0.23946228780864198,1909
green,0.0011848958333333334,1909
orange,0.0,1909
purple,0.0,1909
red,0.0,1909
white,0.0,1909
yellow,0.0,1909
black,0.00013310185185185186,1910
blue,0.9612924382716049,1910
brown,0.24286217206790123,1910
green,0.0010349151234567901,1910
orange,0.0,1910
purple,0.0,1910
red,0.0,1910
white,0.0,1910
yellow,0.0,1910
black,0.0002199074074074074,1911
blue,0.9616902970679012,1911
brown,0.24424913194444445,1911
green,0.0008588927469135802,1911
orange,0.0,1911
purple,0.0,1911
red,0.0,1911
white,0.0,1911
yellow,0.0,1911
black,0.0001099537037037037,1912
blue,0.9614250578703704,1912
brown,0.24774305555555556,1912
green,0.0007947530864197531,1912
orange,0.0,1912
purple,0.0,1912
red,0.0,1912
white,0.0,1912
yellow,0.0,1912
black,0.00014660493827160494,1913
blue,0.9617443094135802,1913
brown,0.24940827546296296,1913
green,0.0005975115740740741,1913
orange,0.0,1913
purple,0.0,1913
red,0.0,1913
white,0.0,1913
yellow,0.0,1913
black,0.00010416666666666667,1914
blue,0.9614631558641975,1914
brown,0.25329764660493825,1914
green,0.0006539351851851851,1914
orange,0.0,1914
purple,0.0,1914
red,0.0,1914
white,0.0,1914
yellow,0.0,1914
black,0.0001890432098765432,1915
blue,0.9619077932098765,1915
brown,0.2553071952160494,1915
green,0.0006225887345679013,1915
orange,0.0,1915
purple,0.0,1915
red,0.0,1915
white,0.0,1915
yellow,0.0,1915
black,0.00011188271604938272,1916
blue,0.9616160300925926,1916
brown,0.25915895061728395,1916
green,0.0007214506172839506,1916
orange,0.0,1916
purple,0.0,1916
red,0.0,1916
white,0.0,1916
yellow,0.0,1916
black,0.00023919753086419754,1917
blue,0.9618118248456791,1917
brown,0.2608381558641975,1917
green,0.000691550925925926,1917
orange,0.0,1917
purple,0.0,1917
red,0.0,1917
white,0.0,1917
yellow,0.0,1917
black,9.837962962962963e-05,1918
blue,0.9611839313271605,1918
brown,0.2647120949074074,1918
green,0.0008362268518518519,1918
orange,0.0,1918
purple,0.0,1918
red,0.0,1918
white,0.0,1918
yellow,0.0,1918
black,0.00013117283950617284,1919
blue,0.9610980902777778,1919
brown,0.2669184027777778,1919
green,0.0008627507716049383,1919
orange,0.0,1919
purple,0.0,1919
red,0.0,1919
white,0.0,1919
yellow,0.0,1919
black,6.36574074074074e-05,1920
blue,0.9602729552469136,1920
brown,0.2716141010802469,1920
green,0.0009230324074074075,1920
orange,0.0,1920
purple,0.0,1920
red,0.0,1920
white,0.0,1920
yellow,0.0,1920
black,0.0001234567901234568,1921
blue,0.9604653742283951,1921
brown,0.2738811728395062,1921
green,0.000812596450617284,1921
orange,0.0,1921
purple,0.0,1921
red,0.0,1921
white,0.0,1921
yellow,0.0,1921
black,8.294753086419753e-05,1922
blue,0.9596643518518518,1922
brown,0.2785291280864198,1922
green,0.0009809027777777778,1922
orange,0.0,1922
purple,0.0,1922
red,0.0,1922
white,0.0,1922
yellow,0.0,1922
black,8.680555555555556e-05,1923
blue,0.9588450038580247,1923
brown,0.280234375,1923
green,0.001033468364197531,1923
orange,0.0,1923
purple,0.0,1923
red,0.0,1923
white,0.0,1923
yellow,0.0,1923
black,7.137345679012346e-05,1924
blue,0.9574209104938272,1924
brown,0.28390817901234566,1924
green,0.0012205825617283951,1924
orange,0.0,1924
purple,0.0,1924
red,0.0,1924
white,0.0,1924
yellow,0.0,1924
black,0.00011188271604938272,1925
blue,0.958692611882716,1925
brown,0.285014949845679,1925
green,0.0010894097222222223,1925
orange,0.0,1925
purple,0.0,1925
red,0.0,1925
white,0.0,1925
yellow,0.0,1925
black,9.45216049382716e-05,1926
blue,0.9575655864197531,1926
brown,0.2885016396604938,1926
green,0.0012389081790123457,1926
orange,0.0,1926
purple,0.0,1926
red,0.0,1926
white,0.0,1926
yellow,0.0,1926
black,0.00016203703703703703,1927
blue,0.9581409143518519,1927
brown,0.28989920910493827,1927
green,0.0011844135802469135,1927
orange,0.0,1927
purple,0.0,1927
red,0.0,1927
white,0.0,1927
yellow,0.0,1927
black,7.378472222222222e-05,1928
blue,0.9569782021604938,1928
brown,0.2947145061728395,1928
green,0.0011675347222222222,1928
orange,0.0,1928
purple,0.0,1928
red,0.0,1928
white,0.0,1928
yellow,0.0,1928
black,0.0001080246913580247,1929
blue,0.9578346836419753,1929
brown,0.29454957561728395,1929
green,0.0008902391975308642,1929
orange,0.0,1929
purple,0.0,1929
red,0.0,1929
white,0.0,1929
yellow,0.0,1929
black,4.3885030864197534e-05,1930
blue,0.9561848958333333,1930
brown,0.29798225308641973,1930
green,0.0009944058641975309,1930
orange,0.0,1930
purple,0.0,1930
red,0.0,1930
white,0.0,1930
yellow,0.0,1930
black,9.837962962962963e-05,1931
blue,0.9576808449074075,1931
brown,0.2968803047839506,1931
green,0.0008916859567901235,1931
orange,0.0,1931
purple,0.0,1931
red,0.0,1931
white,0.0,1931
yellow,0.0,1931
black,7.523148148148149e-05,1932
blue,0.9565596064814815,1932
brown,0.30048418209876543,1932
green,0.0010141782407407408,1932
orange,0.0,1932
purple,0.0,1932
red,0.0,1932
white,0.0,1932
yellow,0.0,1932
black,0.00011574074074074075,1933
blue,0.9569063464506172,1933
brown,0.30030092592592594,1933
green,0.0011689814814814816,1933
orange,0.0,1933
purple,0.0,1933
red,0.0,1933
white,0.0,1933
yellow,0.0,1933
black,5.787037037037037e-05,1934
blue,0.955541087962963,1934
brown,0.30398871527777777,1934
green,0.0011072530864197532,1934
orange,0.0,1934
purple,0.0,1934
red,0.0,1934
white,0.0,1934
yellow,0.0,1934
black,0.00012152777777777777,1935
blue,0.9571498842592593,1935
brown,0.3029499421296296,1935
green,0.0009022955246913581,1935
orange,0.0,1935
purple,0.0,1935
red,0.0,1935
white,0.0,1935
yellow,0.0,1935
black,9.645061728395061e-05,1936
blue,0.9553539737654321,1936
brown,0.3065461033950617,1936
green,0.0007161458333333333,1936
orange,0.0,1936
purple,0.0,1936
red,0.0,1936
white,0.0,1936
yellow,0.0,1936
black,0.00015239197530864197,1937
blue,0.9555820794753086,1937
brown,0.30517023533950616,1937
green,0.0005584490740740741,1937
orange,0.0,1937
purple,0.0,1937
red,0.0,1937
white,0.0,1937
yellow,0.0,1937
black,6.558641975308642e-05,1938
blue,0.9493976658950617,1938
brown,0.30613715277777775,1938
green,0.0004952739197530864,1938
orange,0.0,1938
purple,0.0,1938
red,0.0,1938
white,0.0,1938
yellow,0.0,1938
black,0.00010030864197530864,1939
blue,0.9512393904320988,1939
brown,0.3041546103395062,1939
green,0.0004571759259259259,1939
orange,0.0,1939
purple,0.0,1939
red,0.0,1939
white,0.0,1939
yellow,0.0,1939
black,1.54320987654321e-05,1940
blue,0.9492091049382716,1940
brown,0.3069801311728395,1940
green,0.0006023341049382716,1940
orange,0.0,1940
purple,0.0,1940
red,0.0,1940
white,0.0,1940
yellow,0.0,1940
black,9.837962962962963e-05,1941
blue,0.9512273341049383,1941
brown,0.30421778549382716,1941
green,0.00047935956790123456,1941
orange,0.0,1941
purple,0.0,1941
red,0.0,1941
white,0.0,1941
yellow,0.0,1941
black,6.36574074074074e-05,1942
blue,0.9495650077160493,1942
brown,0.3065745563271605,1942
green,0.0004904513888888889,1942
orange,0.0,1942
purple,0.0,1942
red,0.0,1942
white,0.0,1942
yellow,0.0,1942
black,0.00014853395061728396,1943
blue,0.9514930555555555,1943
brown,0.3047887731481482,1943
green,0.000386766975308642,1943
orange,0.0,1943
purple,0.0,1943
red,0.0,1943
white,0.0,1943
yellow,0.0,1943
black,1.3503086419753087e-05,1944
blue,0.9486197916666667,1944
brown,0.3064284336419753,1944
green,0.00046923225308641975,1944
orange,0.0,1944
purple,0.0,1944
red,0.0,1944
white,0.0,1944
yellow,0.0,1944
black,0.00014274691358024693,1945
blue,0.9511549961419753,1945
brown,0.30336275077160496,1945
green,0.000470679012345679,1945
orange,0.0,1945
purple,0.0,1945
red,0.0,1945
white,0.0,1945
yellow,0.0,1945
black,5.594135802469136e-05,1946
blue,0.949224537037037,1946
brown,0.3044733796296296,1946
green,0.0005078125,1946
orange,0.0,1946
purple,0.0,1946
red,0.0,1946
white,0.0,1946
yellow,0.0,1946
black,0.00013695987654320987,1947
blue,0.9505386766975309,1947
brown,0.30021846064814817,1947
green,0.000513599537037037,1947
orange,0.0,1947
purple,0.0,1947
red,0.0,1947
white,0.0,1947
yellow,0.0,1947
black,1.3503086419753087e-05,1948
blue,0.9497723765432099,1948
brown,0.30016203703703703,1948
green,0.0005049189814814815,1948
orange,0.0,1948
purple,0.0,1948
red,0.0,1948
white,0.0,1948
yellow,0.0,1948
black,0.0001388888888888889,1949
blue,0.951019000771605,1949
brown,0.29616657021604936,1949
green,0.0005415702160493827,1949
orange,0.0,1949
purple,0.0,1949
red,0.0,1949
white,0.0,1949
yellow,0.0,1949
black,1.3503086419753087e-05,1950
blue,0.9485030864197531,1950
brown,0.29700569058641973,1950
green,0.0005844907407407408,1950
orange,0.0,1950
purple,0.0,1950
red,0.0,1950
white,0.0,1950
yellow,0.0,1950
black,7.716049382716049e-05,1951
blue,0.9504234182098765,1951
brown,0.2928766396604938,1951
green,0.0006259645061728395,1951
orange,0.0,1951
purple,0.0,1951
red,0.0,1951
white,0.0,1951
yellow,0.0,1951
black,1.1574074074074073e-05,1952
blue,0.949912712191358,1952
brown,0.29466386959876545,1952
green,0.0006013695987654321,1952
orange,0.0,1952
purple,0.0,1952
red,0.0,1952
white,0.0,1952
yellow,0.0,1952
black,0.00010609567901234568,1953
blue,0.9500974151234568,1953
brown,0.2917843364197531,1953
green,0.0005970293209876543,1953
orange,0.0,1953
purple,0.0,1953
red,0.0,1953
white,0.0,1953
yellow,0.0,1953
black,5.787037037037037e-06,1954
blue,0.9469449266975308,1954
brown,0.29607060185185186,1954
green,0.0006298225308641975,1954
orange,0.0,1954
purple,0.0,1954
red,0.0,1954
white,0.0,1954
yellow,0.0,1954
black,0.00010223765432098765,1955
blue,0.9470558449074075,1955
brown,0.29533805941358027,1955
green,0.0006949266975308642,1955
orange,0.0,1955
purple,0.0,1955
red,0.0,1955
white,0.0,1955
yellow,0.0,1955
black,3.279320987654321e-05,1956
blue,0.944423225308642,1956
brown,0.2993537808641975,1956
green,0.0006447723765432099,1956
orange,0.0,1956
purple,0.0,1956
red,0.0,1956
white,0.0,1956
yellow,0.0,1956
black,8.294753086419753e-05,1957
blue,0.9461863425925926,1957
brown,0.29859712577160497,1957
green,0.00023678626543209878,1957
orange,0.0,1957
purple,0.0,1957
red,0.0,1957
white,0.0,1957
yellow,0.0,1957
black,4.050925925925926e-05,1958
blue,0.9447878086419753,1958
brown,0.302313850308642,1958
green,9.645061728395061e-05,1958
orange,0.0,1958
purple,0.0,1958
red,0.0,1958
white,0.0,1958
yellow,0.0,1958
black,8.342978395061729e-05,1959
blue,0.9449956597222222,1959
brown,0.3019637345679012,1959
green,0.0001162229938271605,1959
orange,0.0,1959
purple,0.0,1959
red,0.0,1959
white,0.0,1959
yellow,0.0,1959
black,3.279320987654321e-05,1960
blue,0.9431920331790123,1960
brown,0.30602478780864195,1960
green,0.00011959876543209877,1960
orange,0.0,1960
purple,0.0,1960
red,0.0,1960
white,0.0,1960
yellow,0.0,1960
black,8.680555555555556e-05,1961
blue,0.9448220486111111,1961
brown,0.3052092978395062,1961
green,0.00014564043209876543,1961
orange,0.0,1961
purple,0.0,1961
red,0.0,1961
white,0.0,1961
yellow,0.0,1961
black,3.8580246913580246e-05,1962
blue,0.9424030671296296,1962
brown,0.30917824074074074,1962
green,0.00015094521604938272,1962
orange,0.0,1962
